(6.13686, 0.05400, 4.50000)
(6.14249, 0.05400, 4.50000)
(6.14839, 0.05400, 4.50000)
(6.15453, 0.05400, 4.50000)
(6.16030, 0.05400, 4.50000)
(6.16614, 0.05400, 4.50000)
(6.17215, 0.05400, 4.50000)
(6.17889, 0.05400, 4.50000)
(6.18500, 0.05400, 4.50000)
(6.19111, 0.05400, 4.50000)
(6.19683, 0.05400, 4.50000)
(6.20320, 0.05400, 4.50000)
(6.20855, 0.05400, 4.50000)
(6.21402, 0.05400, 4.50000)
(6.22009, 0.05400, 4.50000)
(6.22643, 0.05400, 4.50000)
(6.23283, 0.05400, 4.50000)
(6.23845, 0.05400, 4.50000)
(6.24410, 0.05400, 4.50000)
(6.24952, 0.05400, 4.50000)
(6.25568, 0.05395, 4.50000)
(6.26154, 0.05378, 4.50000)
(6.26670, 0.05353, 4.50000)
(6.27236, 0.05317, 4.50000)
(6.27754, 0.05273, 4.50000)
(6.28282, 0.05220, 4.50000)
(6.28837, 0.05154, 4.50000)
(6.29394, 0.05077, 4.50000)
(6.29979, 0.05000, 4.50000)
(6.30579, 0.05000, 4.50000)
(6.31151, 0.05000, 4.50000)
(6.31765, 0.05000, 4.50000)
(6.32325, 0.05000, 4.50000)
(6.32885, 0.05000, 4.50000)
(6.33477, 0.05000, 4.50000)
(6.34055, 0.05000, 4.50000)
(6.34634, 0.05000, 4.50000)
(6.35221, 0.05000, 4.50000)
(6.35821, 0.05000, 4.50000)
(6.36386, 0.05000, 4.50000)
(6.37001, 0.05000, 4.50000)
(6.37607, 0.05000, 4.50000)
(6.38162, 0.05000, 4.50000)
(6.38714, 0.05000, 4.50000)
(6.39253, 0.05000, 4.50000)
(6.39818, 0.05000, 4.50000)
(6.40421, 0.05000, 4.50000)
(6.40980, 0.05000, 4.50000)
(6.41531, 0.05000, 4.50000)
(6.42082, 0.05000, 4.50000)
(6.42672, 0.05000, 4.50000)
(6.43176, 0.05000, 4.50000)
(6.43684, 0.05000, 4.50000)
(6.44235, 0.05000, 4.50000)
(6.44752, 0.05000, 4.50000)
(6.45367, 0.05000, 4.50000)
(6.45910, 0.05000, 4.50000)
(6.46430, 0.05000, 4.50000)
(6.46957, 0.05000, 4.50000)
(6.47471, 0.05000, 4.50000)
(6.48062, 0.05000, 4.50000)
(6.48641, 0.05000, 4.50000)
(6.49174, 0.05000, 4.50000)
(6.49714, 0.05000, 4.50000)
(6.50342, 0.05000, 4.50000)
(6.50937, 0.05000, 4.50000)
(6.51520, 0.05000, 4.50000)
(6.52175, 0.05000, 4.50000)
(6.52752, 0.05000, 4.50000)
(6.53307, 0.05000, 4.50000)
(6.53863, 0.05000, 4.50000)
(6.54416, 0.05000, 4.50000)
(6.54999, 0.05000, 4.50000)
(6.55628, 0.05000, 4.50000)
(6.56159, 0.05000, 4.50000)
(6.56713, 0.05000, 4.50000)
(6.57242, 0.05000, 4.50000)
(6.57805, 0.05000, 4.50000)
(6.58332, 0.05000, 4.50000)
(6.58852, 0.05000, 4.50000)
(6.59448, 0.05000, 4.50000)
(6.60012, 0.05000, 4.50000)
(6.60687, 0.05000, 4.50000)
(6.61314, 0.05000, 4.50000)
(6.61916, 0.05000, 4.50000)
(6.62487, 0.05000, 4.50000)
(6.63111, 0.05000, 4.50000)
(6.63731, 0.05000, 4.50000)
(6.64252, 0.05000, 4.50000)
(6.64795, 0.05000, 4.50000)
(6.65358, 0.05000, 4.50000)
(6.65884, 0.05000, 4.50000)
(6.66402, 0.05000, 4.50000)
(6.66961, 0.05000, 4.50000)
(6.67543, 0.05000, 4.50000)
(6.68071, 0.05000, 4.50000)
(6.68588, 0.05000, 4.50000)
(6.69108, 0.05000, 4.50000)
(6.69605, 0.05000, 4.50000)
(6.70106, 0.05000, 4.50000)
(6.70663, 0.05000, 4.50000)
(6.71201, 0.05000, 4.50000)
(6.71749, 0.05000, 4.50000)
(6.72270, 0.05000, 4.50000)
(6.72788, 0.05000, 4.50000)
(6.73324, 0.05000, 4.50000)
(6.73850, 0.05000, 4.50000)
(6.74435, 0.05000, 4.50000)
(6.75014, 0.05000, 4.50000)
(6.75578, 0.05000, 4.50000)
(6.76128, 0.05000, 4.50000)
(6.76637, 0.05000, 4.50000)
(6.77201, 0.05000, 4.50000)
(6.77792, 0.05000, 4.50000)
(6.78412, 0.05000, 4.50000)
(6.79091, 0.05000, 4.50000)
(6.79701, 0.05000, 4.50000)
(6.80331, 0.05000, 4.50000)
(6.80877, 0.05000, 4.50000)
(6.81422, 0.05000, 4.50000)
(6.81985, 0.05000, 4.50000)
(6.82533, 0.05000, 4.50000)
(6.83083, 0.05000, 4.50000)
(6.83591, 0.05000, 4.50000)
(6.84142, 0.05000, 4.50000)
(6.84685, 0.05000, 4.50000)
(6.85260, 0.05000, 4.50000)
(6.85829, 0.05000, 4.50000)
(6.86379, 0.05000, 4.50000)
(6.86926, 0.05000, 4.50000)
(6.87448, 0.05000, 4.50000)
(6.87952, 0.05000, 4.50000)
(6.88491, 0.05000, 4.50000)
(6.89010, 0.05000, 4.50000)
(6.89569, 0.05000, 4.50000)
(6.90142, 0.05000, 4.50000)
(6.90757, 0.05000, 4.50000)
(6.91286, 0.05000, 4.50000)
(6.91817, 0.05000, 4.50000)
(6.92360, 0.05000, 4.50000)
(6.92899, 0.05000, 4.50000)
(6.93487, 0.05000, 4.50000)
(6.94031, 0.05000, 4.50000)
(6.94537, 0.05000, 4.50000)
(6.95038, 0.05000, 4.50000)
(6.95602, 0.05000, 4.50000)
(6.96110, 0.05000, 4.50000)
(6.96630, 0.05000, 4.50000)
(6.97187, 0.05000, 4.50000)
(6.97710, 0.05000, 4.50000)
(6.98235, 0.05000, 4.50000)
(6.98759, 0.05000, 4.50000)
(6.99283, 0.05000, 4.50000)
(6.99791, 0.05000, 4.50000)
(7.00319, 0.05000, 4.50000)
(7.00903, 0.05000, 4.50000)
(7.01452, 0.05000, 4.50000)
(7.01976, 0.05000, 4.50000)
(7.02514, 0.05000, 4.50000)
(7.02996, 0.05000, 4.50000)
(7.03504, 0.05000, 4.50000)
(7.04040, 0.05000, 4.50000)
(7.04575, 0.05000, 4.50000)
(7.05225, 0.05000, 4.50000)
(7.05770, 0.05000, 4.50000)
(7.06315, 0.05000, 4.50000)
(7.06861, 0.05000, 4.50000)
(7.07355, 0.05000, 4.50000)
(7.07859, 0.05000, 4.50000)
(7.08399, 0.05000, 4.50000)
(7.08966, 0.05000, 4.50000)
(7.09515, 0.05000, 4.50000)
(7.10005, 0.05000, 4.50000)
(7.10546, 0.05000, 4.50000)
(7.11035, 0.05000, 4.50000)
(7.11523, 0.05000, 4.50000)
(7.12055, 0.05000, 4.50000)
(7.12618, 0.05000, 4.50000)
(7.13162, 0.05000, 4.50000)
(7.13703, 0.05000, 4.50000)
(7.14205, 0.05000, 4.50000)
(7.14724, 0.05000, 4.50000)
(7.15276, 0.05000, 4.50000)
(7.15747, 0.05000, 4.50000)
(7.16386, 0.05000, 4.50000)
(7.16930, 0.05000, 4.50000)
(7.17486, 0.05000, 4.50000)
(7.18008, 0.05000, 4.50000)
(7.18510, 0.05000, 4.50000)
(7.19040, 0.05000, 4.50000)
(7.19559, 0.05000, 4.50000)
(7.20229, 0.05000, 4.50000)
(7.20810, 0.05000, 4.50000)
(7.21383, 0.05000, 4.50000)
(7.21948, 0.05000, 4.50000)
(7.22459, 0.05000, 4.50000)
(7.23002, 0.05000, 4.50000)
(7.23543, 0.05000, 4.50000)
(7.24160, 0.05000, 4.50000)
(7.24694, 0.05000, 4.50000)
(7.25325, 0.05000, 4.50000)
(7.25904, 0.05000, 4.50000)
(7.26448, 0.05000, 4.50000)
(7.26963, 0.05000, 4.50000)
(7.27574, 0.05000, 4.50000)
(7.28091, 0.05000, 4.50000)
(7.28690, 0.05000, 4.50000)
(7.29249, 0.05000, 4.50000)
(7.29789, 0.05000, 4.50000)
(7.30361, 0.05000, 4.50000)
(7.30905, 0.05000, 4.50000)
(7.31514, 0.05000, 4.50000)
(7.32030, 0.05000, 4.50000)
(7.32668, 0.05000, 4.50000)
(7.33194, 0.05000, 4.50000)
(7.33697, 0.05000, 4.50000)
(7.34242, 0.05000, 4.50000)
(7.34784, 0.05000, 4.50000)
(7.35352, 0.05000, 4.50000)
(7.35868, 0.05000, 4.50000)
(7.36402, 0.05000, 4.50000)
(7.36963, 0.05000, 4.50000)
(7.37505, 0.05000, 4.50000)
(7.38018, 0.05000, 4.50000)
(7.38576, 0.05000, 4.50000)
(7.39099, 0.05000, 4.50000)
(7.39662, 0.05000, 4.50000)
(7.40195, 0.05000, 4.50000)
(7.40750, 0.05000, 4.50000)
(7.41281, 0.05000, 4.50000)
(7.41814, 0.05000, 4.50000)
(7.42386, 0.05000, 4.50000)
(7.42940, 0.05000, 4.50000)
(7.43448, 0.05000, 4.50000)
(7.43975, 0.05000, 4.50000)
(7.44508, 0.05000, 4.50000)
(7.45022, 0.05000, 4.50000)
(7.45579, 0.05000, 4.50000)
(7.46111, 0.05000, 4.50000)
(7.46697, 0.05000, 4.50000)
(7.47260, 0.05000, 4.50000)
(7.47846, 0.05000, 4.50000)
(7.48417, 0.05000, 4.50000)
(7.48988, 0.05000, 4.50000)
(7.49595, 0.05000, 4.50000)
(7.50166, 0.05000, 4.50000)
