(6.14840, 0.05000, 4.50000)
(6.15396, 0.05000, 4.50000)
(6.15951, 0.05000, 4.50000)
(6.16531, 0.05000, 4.50000)
(6.17031, 0.05000, 4.50000)
(6.17604, 0.05000, 4.50000)
(6.18102, 0.05000, 4.50000)
(6.18678, 0.05000, 4.50000)
(6.19225, 0.05000, 4.50000)
(6.19745, 0.05000, 4.50000)
(6.20311, 0.05000, 4.50000)
(6.20815, 0.05000, 4.50000)
(6.21409, 0.05000, 4.50000)
(6.21953, 0.05000, 4.50000)
(6.22510, 0.05000, 4.50000)
(6.24056, 0.05000, 4.50000)
(6.24757, 0.05000, 4.50000)
(6.25346, 0.05000, 4.50000)
(6.26585, 0.05000, 4.50000)
(6.27261, 0.05000, 4.50000)
(6.27817, 0.05000, 4.50000)
(6.28364, 0.05000, 4.50000)
(6.28967, 0.05000, 4.50000)
(6.29463, 0.05000, 4.50000)
(6.30009, 0.05000, 4.50000)
(6.30660, 0.05000, 4.50000)
(6.31259, 0.05000, 4.50000)
(6.31806, 0.05000, 4.50000)
(6.32349, 0.05000, 4.50000)
(6.32918, 0.05000, 4.50000)
(6.33424, 0.05000, 4.50000)
(6.33974, 0.05000, 4.50000)
(6.34548, 0.05000, 4.50000)
(6.35081, 0.05000, 4.50000)
(6.35682, 0.05000, 4.50000)
(6.36187, 0.05000, 4.50000)
(6.36707, 0.05000, 4.50000)
(6.37227, 0.05000, 4.50000)
(6.37722, 0.05000, 4.50000)
(6.38492, 0.05000, 4.50000)
(6.39060, 0.05000, 4.50000)
(6.39618, 0.05000, 4.50000)
(6.40136, 0.05000, 4.50000)
(6.40690, 0.05000, 4.50000)
(6.41307, 0.05000, 4.50000)
(6.41844, 0.05000, 4.50000)
(6.42465, 0.05000, 4.50000)
(6.43055, 0.05000, 4.50000)
(6.44511, 0.05000, 4.50000)
(6.45176, 0.05000, 4.50000)
(6.45758, 0.05000, 4.50000)
(6.46311, 0.05000, 4.50000)
(6.46858, 0.05000, 4.50000)
(6.47385, 0.05000, 4.50000)
(6.47947, 0.05000, 4.50000)
(6.48463, 0.05000, 4.50000)
(6.48954, 0.05000, 4.50000)
(6.49522, 0.05000, 4.50000)
(6.50113, 0.05000, 4.50000)
(6.50788, 0.05000, 4.50000)
(6.51367, 0.05000, 4.50000)
(6.51955, 0.05000, 4.50000)
(6.52518, 0.05000, 4.50000)
(6.53049, 0.05000, 4.50000)
(6.53641, 0.05000, 4.50000)
(6.54204, 0.05000, 4.50000)
(6.54752, 0.05000, 4.50000)
(6.55333, 0.05000, 4.50000)
(6.55963, 0.05000, 4.50000)
(6.56559, 0.05000, 4.50000)
(6.57108, 0.05000, 4.50000)
(6.57811, 0.05000, 4.50000)
(6.58394, 0.05000, 4.50000)
(6.58998, 0.05000, 4.50000)
(6.59574, 0.05000, 4.50000)
(6.60126, 0.05000, 4.50000)
(6.60711, 0.05000, 4.50000)
(6.61269, 0.05000, 4.50000)
(6.61799, 0.05000, 4.50000)
(6.62345, 0.05000, 4.50000)
(6.62869, 0.05000, 4.50000)
(6.63411, 0.05000, 4.50000)
(6.63950, 0.05000, 4.50000)
(6.64529, 0.05000, 4.50000)
(6.65146, 0.05000, 4.50000)
(6.65722, 0.05000, 4.50000)
(6.66270, 0.05000, 4.50000)
(6.66784, 0.05000, 4.50000)
(6.67349, 0.05000, 4.50000)
(6.67871, 0.05000, 4.50000)
(6.68384, 0.05000, 4.50000)
(6.69019, 0.05000, 4.50000)
(6.69561, 0.05000, 4.50000)
(6.70125, 0.05000, 4.50000)
(6.70702, 0.05000, 4.50000)
(6.71297, 0.05000, 4.50000)
(6.71857, 0.05000, 4.50000)
(6.72375, 0.05000, 4.50000)
(6.73085, 0.05000, 4.50000)
(6.73729, 0.05000, 4.50000)
(6.74316, 0.05000, 4.50000)
(6.74862, 0.05000, 4.50000)
(6.75422, 0.05000, 4.50000)
(6.75982, 0.05000, 4.50000)
(6.76548, 0.05000, 4.50000)
(6.77129, 0.05000, 4.50000)
(6.77652, 0.05000, 4.50000)
(6.78173, 0.05000, 4.50000)
(6.78742, 0.05000, 4.50000)
(6.79275, 0.05000, 4.50000)
(6.79883, 0.05000, 4.50000)
(6.80480, 0.05000, 4.50000)
(6.81041, 0.05000, 4.50000)
(6.81601, 0.05000, 4.50000)
(6.82111, 0.05000, 4.50000)
(6.82647, 0.05000, 4.50000)
(6.83164, 0.05000, 4.50000)
(6.83666, 0.05000, 4.50000)
(6.84211, 0.05000, 4.50000)
(6.84764, 0.05000, 4.50000)
(6.85358, 0.05000, 4.50000)
(6.85892, 0.05000, 4.50000)
(6.86466, 0.05000, 4.50000)
(6.87024, 0.05000, 4.50000)
(6.87634, 0.05000, 4.50000)
(6.88948, 0.05000, 4.50000)
(6.89566, 0.05000, 4.50000)
(6.90131, 0.05000, 4.50000)
(6.90684, 0.05000, 4.50000)
(6.91219, 0.05000, 4.50000)
(6.91746, 0.05000, 4.50000)
(6.92326, 0.05000, 4.50000)
(6.92887, 0.05000, 4.50000)
(6.93414, 0.05000, 4.50000)
(6.93953, 0.05000, 4.50000)
(6.94455, 0.05000, 4.50000)
(6.94963, 0.05000, 4.50000)
(6.95554, 0.05000, 4.50000)
(6.96051, 0.05000, 4.50000)
(6.96618, 0.05000, 4.50000)
(6.97144, 0.05000, 4.50000)
(6.97680, 0.05000, 4.50000)
(6.98245, 0.05000, 4.50000)
(6.98746, 0.05000, 4.50000)
(6.99266, 0.05000, 4.50000)
(6.99938, 0.05000, 4.50000)
(7.00534, 0.05000, 4.50000)
(7.01082, 0.05000, 4.50000)
(7.01565, 0.05000, 4.50000)
(7.02080, 0.05000, 4.50000)
(7.02593, 0.05000, 4.50000)
(7.03134, 0.05000, 4.50000)
(7.03780, 0.05000, 4.50000)
(7.04380, 0.05000, 4.50000)
(7.04964, 0.05000, 4.50000)
(7.05541, 0.05000, 4.50000)
(7.06111, 0.05000, 4.50000)
(7.07702, 0.05000, 4.50000)
(7.08375, 0.05000, 4.50000)
(7.09037, 0.05000, 4.50000)
(7.09619, 0.05000, 4.50000)
(7.10159, 0.05000, 4.50000)
(7.10729, 0.05000, 4.50000)
(7.11267, 0.05000, 4.50000)
(7.11866, 0.05000, 4.50000)
(7.12420, 0.05000, 4.50000)
(7.13008, 0.05000, 4.50000)
(7.13544, 0.05000, 4.50000)
(7.14042, 0.05000, 4.50000)
(7.14654, 0.05000, 4.50000)
(7.15220, 0.05000, 4.50000)
(7.15762, 0.05000, 4.50000)
(7.16290, 0.05000, 4.50000)
(7.16807, 0.05000, 4.50000)
(7.17333, 0.05000, 4.50000)
(7.17850, 0.05000, 4.50000)
(7.18400, 0.05000, 4.50000)
(7.19025, 0.05000, 4.50000)
(7.19529, 0.05000, 4.50000)
(7.20089, 0.05000, 4.50000)
(7.20686, 0.05000, 4.50000)
(7.21239, 0.05000, 4.50000)
(7.21787, 0.05000, 4.50000)
(7.22362, 0.05000, 4.50000)
(7.22997, 0.05000, 4.50000)
(7.23549, 0.05000, 4.50000)
(7.24076, 0.05000, 4.50000)
(7.24608, 0.05000, 4.50000)
(7.25103, 0.05000, 4.50000)
(7.25693, 0.05000, 4.50000)
(7.26268, 0.05000, 4.50000)
(7.26879, 0.05000, 4.50000)
(7.27431, 0.05000, 4.50000)
(7.27991, 0.05000, 4.50000)
(7.28571, 0.05000, 4.50000)
(7.29148, 0.05000, 4.50000)
(7.29736, 0.05000, 4.50000)
(7.30350, 0.05000, 4.50000)
(7.30919, 0.05000, 4.50000)
(7.31539, 0.05000, 4.50000)
(7.32102, 0.05000, 4.50000)
(7.32655, 0.05000, 4.50000)
(7.33236, 0.05000, 4.50000)
(7.33849, 0.05000, 4.50000)
(7.34420, 0.05000, 4.50000)
(7.35048, 0.05000, 4.50000)
(7.35676, 0.05000, 4.50000)
(7.36255, 0.05000, 4.50000)
(7.36876, 0.05000, 4.50000)
(7.37480, 0.05000, 4.50000)
(7.38071, 0.05000, 4.50000)
(7.38635, 0.05000, 4.50000)
(7.39182, 0.05000, 4.50000)
(7.39760, 0.05000, 4.50000)
(7.40348, 0.05000, 4.50000)
(7.40888, 0.05000, 4.50000)
(7.41425, 0.05000, 4.50000)
(7.41924, 0.05000, 4.50000)
(7.42518, 0.05000, 4.50000)
(7.43044, 0.05000, 4.50000)
(7.43641, 0.05000, 4.50000)
(7.44204, 0.05000, 4.50000)
(7.44853, 0.05000, 4.50000)
(7.45461, 0.05000, 4.50000)
(7.45965, 0.05000, 4.50000)
(7.46523, 0.05000, 4.50000)
(7.47071, 0.05000, 4.50000)
(7.47597, 0.05000, 4.50000)
(7.48198, 0.05000, 4.50000)
(7.48761, 0.05000, 4.50000)
(7.49323, 0.05000, 4.50000)
(7.49871, 0.05000, 4.50000)
(7.50457, 0.05000, 4.50000)
